ENSG00000108592,17,61905031,FTSJ3,-
ENSG00000108666,17,30669189,C17orf75,-
ENSG00000108771,17,40264751,DHX58,-
ENSG00000108797,17,40834632,CNTNAP1,+
ENSG00000108813,17,48046334,DLX4,+
ENSG00000108823,17,48241575,SGCA,+
ENSG00000108883,17,42976993,EFTUD2,-
ENSG00000108960,17,53499353,MMD,-
ENSG00000109063,17,10559467,MYH3,-
ENSG00000109084,17,26646161,TMEM97,+
ENSG00000109163,4,68620078,GNRHR,-
ENSG00000109265,4,57036361,CRACD,+
ENSG00000109390,4,140223705,NDUFC1,-
ENSG00000109519,4,7069924,GRPEL1,-
ENSG00000109667,4,10056560,SLC2A9,-
ENSG00000109674,4,178230990,NEIL3,+
ENSG00000109684,4,10686489,CLNK,-
ENSG00000109689,4,26859300,STIM2,+
ENSG00000109794,4,187025573,FAM149A,+
ENSG00000109814,4,39529931,UGDH,-
ENSG00000109854,11,20385231,HTATIP2,+
ENSG00000109919,11,47664175,MTCH2,-
ENSG00000109927,11,120971882,TECTA,+
ENSG00000109944,11,122753391,JHY,+
ENSG00000110031,11,58345693,LPXN,-
ENSG00000110042,11,58938903,DTX4,+
ENSG00000110074,11,126138950,FOXRED1,+
ENSG00000110080,11,126225535,ST3GAL4,+
ENSG00000110092,11,69455855,CCND1,+
ENSG00000110108,11,60681346,TMEM109,+
ENSG00000110171,11,6495689,TRIM3,-
ENSG00000110218,11,93862094,PANX1,+
ENSG00000110315,11,10562777,RNF141,-
ENSG00000110328,11,11643552,GALNT18,-
ENSG00000110344,11,118230300,UBE4A,+
ENSG00000110375,11,118795873,UPK2,+
ENSG00000110427,11,33563618,KIAA1549L,+
ENSG00000110435,11,34937376,PDHX,+
ENSG00000110455,11,44087475,ACCS,+
ENSG00000110628,11,2920951,SLC22A18,+
ENSG00000110851,12,108155049,PRDM4,-
ENSG00000110880,12,109125372,CORO1C,-
ENSG00000111196,12,10766222,MAGOHB,-
ENSG00000111215,12,11324212,PRR4,-
ENSG00000111245,12,111358526,MYL2,-
ENSG00000111254,12,4758213,AKAP3,-
ENSG00000111321,12,6484211,LTBR,+
ENSG00000111328,12,123756881,CDK2AP1,-
ENSG00000111331,12,113376157,OAS3,+
ENSG00000111452,12,131438452,ADGRD1,+
ENSG00000111602,12,56843187,TIMELESS,-
ENSG00000111666,12,102090725,CHPT1,+
ENSG00000111671,12,6998522,SPSB2,-
ENSG00000111696,12,104234975,NT5DC3,-
ENSG00000111725,12,120105558,PRKAB1,+
ENSG00000111801,6,26440700,BTN3A3,+
ENSG00000111816,6,116381921,FRK,-
ENSG00000111843,6,10723148,TMEM14C,+
ENSG00000111846,6,10492456,GCNT2,+
ENSG00000111850,6,88032306,SMIM8,+
ENSG00000111863,6,11807279,ADTRP,-
ENSG00000111875,6,119215384,ASF1A,+
ENSG00000111880,6,89673348,RNGTT,-
ENSG00000111886,6,90025018,GABRR2,-
ENSG00000111906,6,125623282,HDDC2,-
ENSG00000111962,6,149068464,UST,+
ENSG00000112039,6,35420138,FANCE,+
ENSG00000112081,6,36562145,SRSF3,+
ENSG00000112096,6,160183561,SOD2,-
ENSG00000112139,6,37667082,MDGA1,-
ENSG00000112195,6,41168932,TREML2,-
ENSG00000112210,6,57087078,RAB23,-
ENSG00000112218,6,97285353,GPR63,-
ENSG00000112290,6,110501207,WASF1,-
ENSG00000112294,6,24495080,ALDH5A1,+
ENSG00000112297,6,106808784,CRYBG1,+
ENSG00000112306,6,133135580,RPS12,+
ENSG00000112308,6,24721064,C6orf62,-
ENSG00000112343,6,25963030,TRIM38,+
ENSG00000112584,6,170599791,FAM120B,+
ENSG00000112599,6,42162694,GUCA1B,-
ENSG00000112664,6,34360451,,-
ENSG00000112667,6,43197222,DNPH1,-
ENSG00000112679,6,292097,DUSP22,+
ENSG00000112697,6,75994684,TMEM30A,-
ENSG00000112763,6,26458150,BTN2A1,+
ENSG00000112787,12,133066137,FBRSL1,+
ENSG00000112799,6,6588341,LY86,+
ENSG00000112874,5,102898494,NUDT12,-
ENSG00000112977,5,10761384,DAP,-
ENSG00000112992,5,43602791,NNT,+
ENSG00000113231,5,76506274,PDE8B,+
ENSG00000113273,5,78281910,ARSB,-
ENSG00000113296,5,79287134,THBS4,+
ENSG00000113318,5,79950467,MSH3,+
ENSG00000113319,5,80256491,RASGRF2,+
ENSG00000113441,5,96271098,LNPEP,+
ENSG00000113494,5,35230794,PRLR,-
ENSG00000113504,5,1112172,SLC12A7,-
ENSG00000113638,5,40756077,TTC33,-
ENSG00000113645,5,167718656,WWC1,+
ENSG00000113721,5,149535423,PDGFRB,-
ENSG00000113734,5,172571445,BNIP1,+
ENSG00000113758,5,176901402,DBN1,-
ENSG00000113812,3,53916229,ACTR8,-
ENSG00000113946,3,190040330,CLDN16,+
ENSG00000113971,3,132441303,NPHP3,-
ENSG00000114021,3,100053545,NIT2,+
ENSG00000114054,3,135969148,PCCB,+
ENSG00000114107,3,138313380,CEP70,-
ENSG00000114166,3,20081515,KAT2B,+
ENSG00000114446,3,107941417,IFT57,-
ENSG00000114455,3,108015376,HHLA2,+
ENSG00000114529,3,111805182,C3orf52,+
ENSG00000114757,3,179754841,PEX5L,-
ENSG00000114805,3,155462856,PLCH1,-
ENSG00000115107,2,119981384,STEAP3,+
ENSG00000115109,2,120770581,EPB41L5,+
ENSG00000115129,2,24308731,TP53I3,-
ENSG00000115138,2,25391772,POMC,-
ENSG00000115216,2,27650657,NRBP1,+
ENSG00000115257,19,1490407,PCSK4,-
ENSG00000115268,19,1438363,RPS15,+
ENSG00000115282,2,74710200,TTC31,+
ENSG00000115306,2,54683422,SPTBN1,+
ENSG00000115310,2,55339757,RTN4,-
ENSG00000115350,2,75185619,POLE4,+
ENSG00000115364,2,75873909,MRPL19,+
ENSG00000115368,2,190306159,WDR75,+
ENSG00000115423,2,84743579,DNAH6,+
ENSG00000115486,2,85788670,GGCX,-
ENSG00000115525,2,86116137,ST3GAL5,-
ENSG00000115590,2,102608306,IL1R2,+
ENSG00000115594,2,102681004,IL1R1,+
ENSG00000115649,2,220042828,CNPPD1,-
ENSG00000115657,2,220083712,ABCB6,-
ENSG00000115677,2,242256476,HDLBP,-
ENSG00000115687,2,242089679,PASK,-
ENSG00000115750,2,9983483,TAF1B,+
ENSG00000115825,2,37551951,PRKD3,-
ENSG00000115828,2,37571717,QPCT,+
ENSG00000115850,2,136594750,LCT,-
ENSG00000115884,2,20425194,SDC1,-
ENSG00000115902,2,65215611,SLC1A4,+
ENSG00000115919,2,143635067,KYNU,+
ENSG00000115944,2,42596150,COX7A2L,-
ENSG00000115946,2,68384976,PNO1,+
ENSG00000115947,2,148779147,ORC4,-
ENSG00000116120,2,223521056,FARSB,-
ENSG00000116127,2,73612886,ALMS1,+
ENSG00000116133,1,55352921,DHCR24,-
ENSG00000116157,1,53068044,GPX7,+
ENSG00000116198,1,3773778,CEP104,-
ENSG00000116213,1,3569325,WRAP73,-
ENSG00000116237,1,6296032,ICMT,-
ENSG00000116260,1,180123969,QSOX1,+
ENSG00000116406,1,184724047,EDEM3,-
ENSG00000116473,1,112084840,RAP1A,+
ENSG00000116489,1,113161795,CAPZA1,+
ENSG00000116514,1,33430286,RNF19B,-
ENSG00000116663,1,11724181,FBXO6,+
ENSG00000116679,1,185286461,IVNS1ABP,-
ENSG00000116704,1,67519782,SLC35D1,-
ENSG00000116711,1,186798085,PLA2G4A,+
ENSG00000116741,1,192778169,RGS2,+
ENSG00000116761,1,70876901,CTH,+
ENSG00000116771,1,15911605,AGMAT,-
ENSG00000116791,1,75199092,CRYZ,-
ENSG00000116815,1,117113661,CD58,-
ENSG00000116857,1,201140702,TMEM9,-
ENSG00000116883,1,36789335,,+
ENSG00000116954,1,39325495,RRAGC,-
ENSG00000116957,1,235530675,,+
ENSG00000116977,1,236681300,LGALS8,+
ENSG00000116981,1,40137710,NT5C1A,-
ENSG00000116983,1,40157361,HPCAL4,-
ENSG00000116985,1,40254533,BMP8B,-
ENSG00000117013,1,41249684,KCNQ4,+
ENSG00000117091,1,160681641,CD48,-
ENSG00000117115,1,17445948,PADI2,-
ENSG00000117133,1,84944942,RPF1,+
ENSG00000117153,1,202897764,KLHL12,-
ENSG00000117174,1,86174116,ZNHIT6,-
ENSG00000117226,1,89488577,GBP3,-
ENSG00000117228,1,89531043,GBP1,-
ENSG00000117280,1,205744588,RAB29,-
ENSG00000117335,1,207925402,CD46,+
ENSG00000117362,1,150241980,APH1A,-
ENSG00000117394,1,43424539,SLC2A1,-
ENSG00000117480,1,46859937,FAAH,+
ENSG00000117481,1,46805849,NSUN4,+
ENSG00000117500,1,93646285,TMED5,-
ENSG00000117505,1,93811445,DR1,+
ENSG00000117569,1,97187221,PTBP2,+
ENSG00000117595,1,209979465,IRF6,-
ENSG00000117748,1,28241257,RPA2,-
ENSG00000117791,1,220921567,MTARC2,+
ENSG00000117868,7,158622944,ESYT2,-
ENSG00000118096,11,118443685,IFT46,-
ENSG00000118162,19,47987521,KPTN,-
ENSG00000118197,1,200639126,DDX59,-
ENSG00000118217,1,161736084,ATF6,+
ENSG00000118418,6,79944406,HMGN3,-
ENSG00000118432,6,88876078,CNR1,-
ENSG00000118507,6,131456806,AKAP7,+
ENSG00000118514,6,135271260,ALDH8A1,-
ENSG00000118564,4,15683302,FBXL5,-
ENSG00000118579,4,17616254,MED28,+
ENSG00000118640,2,85788685,VAMP8,+
ENSG00000118680,18,3262111,MYL12B,+
ENSG00000118894,16,5147789,EEF2KMT,-
ENSG00000118961,2,21022882,LDAH,-
ENSG00000119125,9,74729511,GDA,+
ENSG00000119139,9,71736224,TJP2,+
ENSG00000119185,2,9563676,ITGB1BP1,-
ENSG00000119227,3,196695931,PIGZ,-
ENSG00000119242,12,124457378,CCDC92,-
ENSG00000119280,1,231005335,C1orf198,-
ENSG00000119314,9,115095947,PTBP3,-
ENSG00000119326,9,111775809,CTNNAL1,-
ENSG00000119411,9,116111821,BSPRY,+
ENSG00000119431,9,116139279,HDHD3,-
ENSG00000119471,9,115142217,HSDL2,+
ENSG00000119514,9,101569981,GALNT12,+
ENSG00000119541,18,61089693,VPS4B,-
ENSG00000119599,14,73393040,DCAF4,+
ENSG00000119608,14,75330537,PROX2,-
ENSG00000119632,14,94596590,IFI27L2,-
ENSG00000119640,14,75536186,ACYP1,-
ENSG00000119669,14,77495034,IRF2BPL,-
ENSG00000119673,14,74034324,ACOT2,+
ENSG00000119718,14,75469614,EIF2B2,+
ENSG00000119723,14,74416629,COQ6,+
ENSG00000119771,2,23608088,KLHL29,+
ENSG00000119787,2,38604427,ATL2,-
ENSG00000119844,2,64751465,AFTPH,+
ENSG00000119878,2,46843555,CRIPT,+
ENSG00000119900,6,71998506,OGFRL1,+
ENSG00000119906,10,102672720,SLF2,+
ENSG00000119950,10,111967363,MXI1,+
ENSG00000119965,10,124713919,C10orf88,-
ENSG00000119977,10,97454712,TCTN3,-
ENSG00000120029,10,103815950,ARMH3,-
ENSG00000120051,10,106113522,CFAP58,+
ENSG00000120071,17,44302733,KANSL1,-
ENSG00000120087,17,46710934,,-
ENSG00000120088,17,43699267,CRHR1,+
ENSG00000120162,9,27529779,MOB3B,-
ENSG00000120437,6,160181360,ACAT2,+
ENSG00000120549,10,23983675,KIAA1217,+
ENSG00000120594,10,20105168,PLXDC2,+
ENSG00000120658,13,44361044,ENOX1,-
ENSG00000120659,13,43136872,TNFSF11,+
ENSG00000120675,13,43597339,DNAJC15,+
ENSG00000120784,19,38147162,ZFP30,-
ENSG00000120860,12,102455927,WASHC3,-
ENSG00000120915,8,27348296,EPHX2,+
ENSG00000121083,17,56160780,,+
ENSG00000121104,17,47866542,FAM117A,-
ENSG00000121289,19,33462869,CEP89,-
ENSG00000121310,1,53392884,ECHDC2,-
ENSG00000121410,19,58864865,A1BG,-
ENSG00000121454,1,180199421,LHX4,+
ENSG00000121552,3,122044091,CSTA,+
ENSG00000121691,11,34460472,CAT,+
ENSG00000121716,7,99933702,PILRB,+
ENSG00000121895,4,39034542,TMEM156,-
ENSG00000121897,4,39460620,LIAS,+
ENSG00000121989,2,148602086,ACVR2A,+
ENSG00000122034,13,27998681,GTF3A,+
ENSG00000122223,1,160832692,CD244,-
ENSG00000122224,1,160765896,LY9,+
ENSG00000122335,6,158589312,SERAC1,-
ENSG00000122359,10,81965433,ANXA11,-
ENSG00000122386,16,3162561,ZNF205,+
ENSG00000122481,1,95699711,RWDD3,+
ENSG00000122497,1,148025863,,-
ENSG00000122641,7,41742706,INHBA,-
ENSG00000122674,7,5938356,CCZ1,+
ENSG00000122741,9,37800499,DCAF10,+
ENSG00000122783,7,134855547,CYREN,-
ENSG00000122863,10,73724123,CHST3,+
ENSG00000122912,10,70287231,SLC25A16,-
ENSG00000122965,12,114404176,RBM19,-
ENSG00000123179,13,50265623,EBPL,-
ENSG00000123191,13,52585630,ATP7B,-
ENSG00000123219,5,64858998,CENPK,-
ENSG00000123297,12,58176372,TSFM,+
ENSG00000123360,12,54943134,PDE1B,+
ENSG00000123415,12,54582778,SMUG1,-
ENSG00000123453,9,136605077,SARDH,-
ENSG00000123685,1,212873327,BATF3,-
ENSG00000123810,19,41870078,B9D2,-
ENSG00000123815,19,41222790,COQ8B,-
ENSG00000123843,1,207262187,C4BPB,+
ENSG00000124145,20,43977064,SDC4,-
ENSG00000124164,20,56964178,VAPB,+
ENSG00000124171,20,49348081,PARD6B,+
ENSG00000124225,20,56286592,PMEPA1,-
ENSG00000124275,5,7851299,MTRR,+
ENSG00000124299,19,34012799,PEPD,-
ENSG00000124357,2,71291474,NAGK,+
ENSG00000124491,6,6321246,F13A1,-
ENSG00000124496,6,42419789,TRERF1,-
ENSG00000124508,6,26383324,BTN2A2,+
ENSG00000124532,6,24403153,MRS2,+
ENSG00000124535,6,2765648,WRNIP1,+
ENSG00000124562,6,34725183,SNRPC,+
ENSG00000124570,6,2972399,SERPINB6,-
ENSG00000124587,6,42946958,PEX6,-
ENSG00000124588,6,2988221,NQO2,+
ENSG00000124593,6,41748087,AL365205.1,+
ENSG00000124613,6,27342394,ZNF391,+
ENSG00000124615,6,39902290,MOCS1,-
ENSG00000124713,6,42928496,GNMT,+
ENSG00000124721,6,38683117,DNAH8,+
ENSG00000124733,6,42981706,MEA1,-
ENSG00000124784,6,7389729,RIOK1,+
ENSG00000124787,6,5004297,RPP40,-
ENSG00000125124,16,56554195,BBS2,-
ENSG00000125166,16,58768261,GOT2,-
ENSG00000125170,16,57521239,DOK4,-
ENSG00000125247,13,101327347,TMTC4,-
ENSG00000125319,17,42219274,HROB,+
ENSG00000125388,4,2965335,GRK4,+
ENSG00000125430,17,14204400,HS3ST3B1,+
ENSG00000125445,17,73257749,MRPS7,+
ENSG00000125450,17,73201597,NUP85,+
ENSG00000125485,9,135545788,DDX31,-
ENSG00000125503,19,55628927,PPP1R12C,-
ENSG00000125510,20,62711526,OPRL1,+
ENSG00000125534,20,62152077,PPDPF,+
ENSG00000125538,2,113594480,IL1B,-
ENSG00000125551,2,88045917,PLGLB2,+
ENSG00000125618,2,114036527,PAX8,-
ENSG00000125629,2,118846028,INSIG2,+
ENSG00000125637,2,113914902,PSD4,+
ENSG00000125648,19,6459781,SLC25A23,-
ENSG00000125703,1,63249806,ATG4C,+
ENSG00000125734,19,6737614,GPR108,-
ENSG00000125735,19,6670599,TNFSF14,-
ENSG00000125743,19,46195443,SNRPD2,-
ENSG00000125744,19,46000313,RTN2,-
ENSG00000125753,19,46010688,VASP,+
ENSG00000125755,19,46366548,SYMPK,-
ENSG00000125775,20,1309883,SDCBP2,-
ENSG00000125818,20,1093906,PSMF1,+
ENSG00000125821,20,18568537,DTD1,+
ENSG00000125843,20,3801178,AP5S1,+
ENSG00000125868,20,17550508,DSTN,+
ENSG00000125871,20,17949556,MGME1,+
ENSG00000125877,20,3189514,ITPA,+
ENSG00000125885,20,5931298,MCM8,+
ENSG00000125901,20,3026591,MRPS26,+
ENSG00000125910,19,3178736,S1PR4,+
ENSG00000125912,19,3185875,NCLN,+
ENSG00000125966,20,33814457,MMP24,+
ENSG00000126070,1,36396319,AGO3,+
ENSG00000126091,1,44171495,ST3GAL3,+
ENSG00000126106,1,45140227,TMEM53,-
ENSG00000126216,13,113242481,TUBGCP3,-
ENSG00000126217,13,113548692,MCF2L,+
ENSG00000126246,19,36233351,IGFLR1,-
ENSG00000126266,19,35842445,FFAR1,+
ENSG00000126432,11,64085560,PRDX5,+
ENSG00000126709,1,27998729,IFI6,-
ENSG00000126790,14,59951148,L3HYPDH,-
ENSG00000126858,17,30469473,RHOT1,+
ENSG00000126860,17,29648767,EVI2A,-
ENSG00000126870,7,158649269,DYNC2I1,+
ENSG00000127220,19,17414282,ABHD8,-
ENSG00000127249,3,193310900,ATP13A4,-
ENSG00000127337,12,69753483,YEATS4,+
ENSG00000127366,7,141490017,TAS2R5,+
ENSG00000127399,7,150019728,LRRC61,+
ENSG00000127415,4,980785,IDUA,+
ENSG00000127418,4,1003724,FGFRL1,+
ENSG00000127445,19,9945999,PIN1,+
ENSG00000127507,19,14889353,ADGRE2,-
ENSG00000127561,16,2039661,SYNGR3,+
ENSG00000127616,19,11071598,SMARCA4,+
ENSG00000127666,19,4831737,TICAM1,-
ENSG00000127884,10,135187193,ECHS1,-
ENSG00000127946,7,75368280,HIP1,-
ENSG00000127948,7,75528518,POR,+
ENSG00000127951,7,76829143,FGL2,-
ENSG00000127952,7,75677322,STYXL1,-
ENSG00000128039,4,56212276,SRD5A3,+
ENSG00000128185,22,20307603,DGCR6L,-
ENSG00000128218,22,24096655,VPREB3,-
ENSG00000128245,22,32340447,YWHAH,+
ENSG00000128253,22,32600718,RFPL2,-
ENSG00000128266,22,23412540,GNAZ,+
ENSG00000128274,22,43117304,A4GALT,-
ENSG00000128276,22,32750872,RFPL3,+
ENSG00000128284,22,36562225,APOL3,-
ENSG00000128383,22,39348746,APOBEC3A,+
ENSG00000128408,22,45809572,RIBC2,+
ENSG00000128487,17,19912614,SPECC1,+
ENSG00000128510,7,129932974,CPA4,+
ENSG00000128578,7,129074274,STRIP2,+
ENSG00000128604,7,128577666,IRF5,+
ENSG00000128641,2,192109911,MYO1B,+
ENSG00000128683,2,171669723,GAD1,+
ENSG00000128708,2,172778958,HAT1,+
ENSG00000128789,18,12702425,PSMG2,+
ENSG00000128805,10,49864310,ARHGAP22,-
ENSG00000128833,15,52587995,MYO5C,-
ENSG00000128886,15,44069741,ELL3,-
ENSG00000128891,15,40857256,CCDC32,-
ENSG00000129003,15,62352672,VPS13C,-
ENSG00000129048,3,132316081,ACKR4,+
ENSG00000129055,3,134205558,ANAPC13,-
ENSG00000129103,7,56131695,SUMF2,+
ENSG00000129195,17,6347735,PIMREG,+
ENSG00000129204,17,5019733,USP6,+
ENSG00000129282,17,34958001,,+
ENSG00000129317,12,44152620,PUS7L,-
ENSG00000129422,8,17658426,MTUS1,-
ENSG00000129562,14,23058175,DAD1,-
ENSG00000129566,14,20881588,TEP1,-
ENSG00000129625,5,112258236,REEP5,-
ENSG00000129657,17,75084831,SEC14L1,+
ENSG00000129667,17,74497508,RHBDF2,-
ENSG00000129673,17,74449433,AANAT,+
ENSG00000129925,16,437113,PGAP6,-
ENSG00000129993,16,89043612,CBFA2T3,-
ENSG00000130175,19,11546269,PRKCSH,+
ENSG00000130177,13,115000362,CDC16,+
ENSG00000130299,19,17445809,GTPBP3,+
ENSG00000130300,19,17488148,PLVAP,-
ENSG00000130309,19,17666460,COLGALT1,+
ENSG00000130312,19,17416477,MRPL34,+
ENSG00000130338,6,158733692,TULP4,+
ENSG00000130348,6,107077453,QRSL1,+
ENSG00000130363,6,159421219,RSPH3,-
ENSG00000130377,19,6135710,ACSBG2,+
ENSG00000130413,11,8615836,STK33,-
ENSG00000130414,2,240964819,NDUFA10,-
ENSG00000130477,19,17799401,UNC13A,-
ENSG00000130487,22,50986462,KLHDC7B,+
ENSG00000130513,19,18496968,GDF15,+
ENSG00000130544,19,7069471,ZNF557,+
ENSG00000130584,20,62462597,ZBTB46,-
ENSG00000130590,20,62611361,SAMD10,-
ENSG00000130635,9,137533620,COL5A1,+
ENSG00000130640,10,135125841,TUBGCP2,-
ENSG00000130653,9,140444986,PNPLA7,-
ENSG00000130669,19,39616420,PAK4,+
ENSG00000130695,1,26560691,CEP85,+
ENSG00000130725,19,59070343,UBE2M,-
ENSG00000130731,16,686358,METTL26,-
ENSG00000130758,19,40697651,MAP3K10,+
ENSG00000130768,1,28261504,SMPDL3B,+
ENSG00000130810,19,10216965,PPAN,+
ENSG00000130812,19,10213425,ANGPTL6,-
ENSG00000130943,22,46659219,PKDREJ,-
ENSG00000130950,9,97090926,NUTM2F,-
ENSG00000130956,9,99212483,HABP4,+
ENSG00000131013,6,149867174,PPIL4,-
ENSG00000131042,19,54785039,LILRB2,-
ENSG00000131044,20,30458505,TTLL9,+
ENSG00000131100,22,18111584,ATP6V1E1,-
ENSG00000131148,16,85833148,EMC8,-
ENSG00000131153,16,85722605,GINS2,-
ENSG00000131188,5,176873446,PRR7,+
ENSG00000131238,1,40563375,PPT1,-
ENSG00000131323,14,103243813,TRAF3,+
ENSG00000131351,19,17186343,HAUS8,-
ENSG00000131370,3,15382875,SH3BP5,-
ENSG00000131373,3,15643338,HACL1,-
ENSG00000131378,3,16555533,RFTN1,-
ENSG00000131379,3,14716606,C3orf20,+
ENSG00000131398,19,50836772,KCNC3,-
ENSG00000131435,5,131593364,PDLIM4,+
ENSG00000131459,5,179780387,GFPT2,-
ENSG00000131484,17,43580626,AC091132.1,+
ENSG00000131507,5,141488070,NDFIP1,+
ENSG00000131669,9,95896570,NINJ1,-
ENSG00000131697,1,6052533,NPHP4,-
ENSG00000131711,5,71403061,MAP1B,+
ENSG00000131845,19,57862645,ZNF304,+
ENSG00000131849,19,58951589,ZNF132,-
ENSG00000131899,17,18128901,LLGL1,+
ENSG00000131944,19,33463148,FAAP24,+
ENSG00000132003,19,13906274,ZSWIM4,+
ENSG00000132141,17,33288506,CCT6B,-
ENSG00000132170,3,12328867,PPARG,+
ENSG00000132185,1,161676762,FCRLA,+
ENSG00000132196,1,162760492,HSD17B7,+
ENSG00000132199,18,712662,ENOSF1,-
ENSG00000132205,18,2847028,EMILIN2,+
ENSG00000132256,11,5959849,TRIM5,-
ENSG00000132274,11,5710919,TRIM22,+
ENSG00000132305,2,86422893,IMMT,-
ENSG00000132313,2,86426580,MRPL35,+
ENSG00000132334,10,129705325,PTPRE,+
ENSG00000132357,5,40841286,CARD6,+
ENSG00000132359,17,2680350,RAP1GAP2,+
ENSG00000132388,17,4269923,UBE2G1,-
ENSG00000132406,4,4249950,TMEM128,-
ENSG00000132423,6,99842080,COQ3,-
ENSG00000132436,7,50518088,FIGNL1,-
ENSG00000132481,17,73874656,TRIM47,-
ENSG00000132507,17,7210318,EIF5A,+
ENSG00000132541,8,99129469,RIDA,-
ENSG00000132600,16,68344877,PRMT7,+
ENSG00000132623,20,10015689,ANKEF1,+
ENSG00000132664,20,18447771,POLR3F,+
ENSG00000132740,11,68671310,IGHMBP2,+
ENSG00000132781,1,45806142,MUTYH,-
ENSG00000132819,20,55966463,RBM38,+
ENSG00000132823,20,42839431,OSER1,-
ENSG00000132837,5,78531861,DMGDH,-
ENSG00000132842,5,77590579,AP3B1,-
ENSG00000132958,13,20110903,TPTE2,-
ENSG00000133048,1,203155877,CHI3L1,-
ENSG00000133059,1,205180727,DSTYK,-
ENSG00000133065,1,205782876,SLC41A1,-
ENSG00000133101,13,37005967,CCNA1,+
ENSG00000133104,13,36944317,SPART,-
ENSG00000133106,13,43566407,EPSTI1,-
ENSG00000133116,13,33590207,KL,+
ENSG00000133121,13,33924767,STARD13,-
ENSG00000133195,17,71088853,SLC39A11,-
ENSG00000133313,18,72163443,CNDP2,+
ENSG00000133392,16,15950890,MYH11,-
ENSG00000133466,22,37595425,C1QTNF6,-
ENSG00000133574,7,150264365,GIMAP4,+
ENSG00000133687,12,29937692,TMTC1,-
ENSG00000133704,12,30848920,IPO8,-
ENSG00000133739,8,86019323,LRRCC1,+
ENSG00000133789,11,9685624,SWAP70,+
ENSG00000133816,11,12115543,MICAL2,+
ENSG00000133835,5,118788138,HSD17B4,+
ENSG00000133863,8,30748122,TEX15,-
ENSG00000133985,14,71108504,TTC9,+
ENSG00000134046,18,51751158,MBD2,-
ENSG00000134056,5,68513587,MRPS36,+
ENSG00000134058,5,68530668,CDK7,+
ENSG00000134070,3,10206549,IRAK2,+
ENSG00000134077,3,9404526,THUMPD3,+
ENSG00000134184,1,110230436,GSTM1,+
ENSG00000134201,1,110254877,GSTM5,+
ENSG00000134202,1,110284384,GSTM3,-
ENSG00000134243,1,109940573,SORT1,-
ENSG00000134255,1,111682249,CEPT1,+
ENSG00000134262,1,114447823,AP4B1,-
ENSG00000134265,18,10525873,NAPG,+
ENSG00000134278,18,12658133,SPIRE1,-
ENSG00000134317,2,10085341,GRHL1,+
ENSG00000134369,1,201592411,NAV1,+
ENSG00000134463,10,11784365,ECHDC3,+
ENSG00000134548,12,21679241,SPX,+
ENSG00000134551,12,11081835,PRH2,+
ENSG00000134574,11,47236493,DDB2,+
ENSG00000134575,11,47270457,ACP2,-
ENSG00000134627,11,94277006,PIWIL4,+
ENSG00000134709,1,60280458,HOOK1,+
ENSG00000134755,18,28682378,DSC2,-
ENSG00000134759,18,33709407,ELP2,+
ENSG00000134779,18,34409158,TPGS2,-
ENSG00000134809,11,57298276,TIMM10,-
ENSG00000134824,11,61560452,FADS2,+
ENSG00000134851,4,56262124,TMEM165,+
ENSG00000134905,13,111365950,CARS2,-
ENSG00000134955,11,124932963,SLC37A2,+
ENSG00000135002,9,79009433,RFK,-
ENSG00000135052,9,88715088,GOLM1,-
ENSG00000135074,5,157002783,ADAM19,-
ENSG00000135077,5,156569880,HAVCR2,-
ENSG00000135124,12,121647660,P2RX4,+
ENSG00000135211,7,77427897,TMEM60,-
ENSG00000135299,6,90142889,ANKRD6,+
ENSG00000135318,6,86159302,NT5E,+
ENSG00000135334,6,88411927,AKIRIN2,-
ENSG00000135336,6,88299839,ORC3,+
ENSG00000135362,11,36317838,PRR5L,+
ENSG00000135390,12,54071192,ATP5MC2,-
ENSG00000135404,12,56123491,CD63,-
ENSG00000135424,12,56109827,ITGA7,-
ENSG00000135441,12,56109820,BLOC1S1,+
ENSG00000135506,12,58087738,OS9,+
ENSG00000135525,6,136871792,MAP7,-
ENSG00000135541,6,135830219,AHI1,-
ENSG00000135587,6,109761966,SMPD2,+
ENSG00000135643,12,70760056,KCNMB4,+
ENSG00000135698,16,82203831,MPHOSPH6,-
ENSG00000135778,1,233086351,NTPCR,+
ENSG00000135821,1,182361341,GLUL,-
ENSG00000135828,1,182558391,RNASEL,-
ENSG00000135842,1,184943682,NIBAN1,-
ENSG00000135898,2,231825781,GPR55,-
ENSG00000135905,2,225907162,DOCK10,-
ENSG00000135926,2,219157309,TMBIM1,-
ENSG00000135932,2,231577560,CAB39,+
ENSG00000135951,2,99771427,TSGA10,-
ENSG00000135972,2,105654441,MRPS9,+
ENSG00000136002,2,131594489,ARHGEF4,+
ENSG00000136010,12,105478355,ALDH1L2,-
ENSG00000136051,12,105501102,WASHC4,+
ENSG00000136052,12,105352522,SLC41A2,-
ENSG00000136068,3,57994127,FLNB,+
ENSG00000136098,13,52733996,NEK3,-
ENSG00000136108,13,53029495,CKAP2,+
ENSG00000136111,13,76056250,TBC1D4,-
ENSG00000136141,13,47127303,LRCH1,+
ENSG00000136144,13,50159719,RCBTB1,-
ENSG00000136158,13,80915086,SPRY2,-
ENSG00000136159,13,48611703,NUDT15,+
ENSG00000136160,13,78493903,EDNRB,-
ENSG00000136167,13,46786006,LCP1,-
ENSG00000136231,7,23510086,IGF2BP3,-
